id,NAME,fips,wdd_calc,Shape_Leng,Shape_Area
2325,Saline,20169,0.014200618,1.82905108896,0.19368124149
2326,Magoffin,21153,0.001865128,1.77341565585,0.08181132689
2327,Bailey,48017,0.0,1.83659595027,0.20935067069
2328,Callaway,29027,0.014200618,2.28713817373,0.22769513149
2329,Albany,56001,0.0,5.38216886463,1.20627312672
2330,Park,56029,-0.000791463,8.06156166573,2.04200607146
2331,Montour,42093,0.0,1.06939972882,0.03669637624
2332,Queens,36081,0.061246726,1.47647938791,0.05004912943
2333,Suwannee,12121,0.009440362,2.14084104276,0.16795660721
2334,Cheboygan,26031,0.011224371,2.26964187716,0.26386511893
2335,Gladwin,26051,0.0,1.57659966224,0.1499224306
2336,Montgomery,21173,0.0,1.13518982635,0.05284809133
2337,Lancaster,45057,-0.054248784,2.53568187772,0.14141685687
2338,Larue,21123,0.001865128,1.8293513256,0.06961686994
2339,Woodbury,19193,0.014200618,2.43002182148,0.24856750161
2340,Taylor,12123,0.009440362,2.63677646201,0.36601835251
2341,Alexander,17003,0.0,1.82084014469,0.06640168667
2342,Jefferson,29099,0.014200618,2.08760615377,0.17709907233
2343,Lincoln,29113,0.014200618,2.08203148334,0.17262719986
2344,Chatham,13051,0.009440362,2.27545139011,0.15567579198
2345,Union,12125,0.0,1.27506095545,0.06050392382
2346,Genesee,36037,0.053237114,1.71336512373,0.14161815845
2347,Clay,19041,0.014200618,1.639465953,0.16392992259
2348,Fallon,30025,0.0,3.33021080618,0.49110991414
2349,Potter,46107,0.0,2.39828489252,0.26592097551
2350,Culberson,48109,0.0,4.06952080879,0.93687056148
2351,Cumberland,23005,0.05499474,3.64118838625,0.35268744348
2352,Atascosa,48013,0.005776662,2.2697487624,0.29263917656
2353,Kingman,20095,0.0,2.01168472927,0.22889397278
2354,Rabun,13241,0.009440362,1.88123030493,0.09628343533
2355,Upshur,54097,0.001075576,1.49936925236,0.09540619682
2356,Texas,29215,0.014200618,2.3042860063,0.31045974635
2357,Pulaski,5119,0.014200618,2.84028891613,0.20590002925
2358,Crawford,19047,0.0,1.8561539556,0.2013591139
2359,Bannock,16005,-999.0,3.96023302746,0.32651319812
2360,Geauga,39055,0.0,1.54170585082,0.11403271432
2361,Cayey,72035,0.032058682,0.71825239345,0.01148779135
2362,Tulare,6107,0.03977722,5.37427365693,1.25601779093
2363,Arroyo,72015,0.032058682,0.42797873131,0.00787505186
2364,San Germán,72125,0.032058682,0.58793898217,0.01205138228
2365,Wayne,36117,0.053237114,2.6324299557,0.39751904097
2366,Rockbridge,51163,0.0,2.36874782277,0.15899229487
2367,Towner,38095,0.0,2.36890265766,0.32948331327
2368,Delaware,42045,0.053237114,1.29241326544,0.0520024244
2369,Niagara,36063,0.053237114,2.74687537459,0.32761758325
2370,Bennington,50003,0.05499474,2.22180936385,0.19364648893
2371,Clay,12019,0.009440362,1.77765077127,0.155809284
2372,Wake,37183,-0.054248784,2.17609367929,0.22128994662
2373,Hamilton,39061,0.011224371,1.76299458672,0.11143474276
2374,Bergen,34003,0.053237114,1.35346837374,0.0682741417
2375,Lincoln,32017,0.0,7.38234816273,2.81262764825
2376,Nome,2180,0.0,39.8407287039,13.8475181845
2377,McCone,30055,0.0,4.85630296566,0.8315272397
2378,Buchanan,19019,0.0,1.66344889898,0.16248420293
2379,DuPage,17043,0.010807396,1.28497892039,0.09445841558
2380,Fall River,46047,0.0,3.06076107507,0.50204531598
2381,Kittson,27069,0.0,3.14647632892,0.34976929461
2382,Oconee,13219,0.009440362,1.23596526429,0.04701531717
2383,Wilson,48493,0.0,1.92324819997,0.19419459336
2384,Fillmore,31059,0.0,1.60875071148,0.15868906531
2385,Madison,12079,0.0,2.19341216101,0.17407486571
2386,Carolina,72031,0.032058682,0.83001040954,0.0133586271
2387,Sullivan,18153,0.0,1.7071393472,0.12245275425
2388,La Paz,4012,0.0,5.77338161348,1.13651555317
2389,Brooks,13027,0.0,2.15007694719,0.12156704457
2390,Aleutians West,2016,0.0,53.1755742255,4.85889621301
2391,Kodiak Island,2150,0.0,26.5798088961,4.73485020417
2392,Stafford,20185,0.0,1.97176555493,0.21126955241
2393,Telfair,13271,0.0,1.98508804921,0.10966900384
2394,Monroe,26115,0.011224371,1.88399100968,0.19113262293
2395,White,18181,0.011224371,1.79856425445,0.14048003243
2396,Noble,18113,0.011224371,1.44187553299,0.11640668923
2397,Livingston,21139,0.0,1.76933158444,0.08995393829
2398,Miller,13201,0.009440362,1.16943309311,0.0695024436
2399,Lincoln,47103,0.001865128,1.87390534973,0.14620040433
2400,Shelby,21211,0.001865128,1.53239609656,0.1027547697
2401,York,31185,0.014200618,1.61205451014,0.15931488571
2402,Adams,42001,0.0,1.59010898224,0.1422404853
2403,Allendale,45005,-0.054248784,2.01332474321,0.10304672125
2404,Davidson,47037,0.001865128,2.07622545128,0.13634646621
2405,Uintah,49047,0.002502285,5.39529980116,1.23256234439
2406,Utah,49049,0.002502285,5.10619173458,0.58672911954
2407,Clay,18021,0.011224371,1.47222964158,0.09757606281
2408,Kings,36047,0.061246726,0.74064980486,0.02670149906
2409,Morgan,29141,0.0,1.9099116383,0.1640580728
2410,Holmes,39075,0.0,1.59478383801,0.11677957187
2411,Osceola,19143,0.0,1.43493609183,0.11489332375
2412,Jennings,18079,0.011224371,1.51461648918,0.10189069375
2413,Twin Falls,16083,-0.000791463,3.89913153992,0.54583896798
2414,Saline,17165,0.014200618,1.28282381363,0.10245607428
2415,Kalamazoo,26077,0.011224371,1.6355136015,0.16394613076
2416,Lee,45061,0.0,1.82437160745,0.10413299397
2417,Johnson,56019,0.0,4.97093274315,1.21402911003
2418,Daviess,18027,0.0,2.19791722881,0.11717464431
2419,Grand Traverse,26055,0.011224371,2.09533786183,0.17687445725
2420,Allen,22003,0.0,2.09173343462,0.18673397264
2421,Hughes,46065,-0.000791463,2.77556633159,0.23422854311
2422,Hyde,46069,0.0,2.13897286596,0.25407418164
2423,Clarendon,45027,0.0,2.29926562611,0.17515008968
2424,Stillwater,30095,0.0,4.37328102351,0.54005572475
2425,Bledsoe,47007,0.0,1.77005618984,0.10481186858
2426,Todd,21219,0.0,1.42535874857,0.09865106418
2427,Weakley,47183,0.0,1.94068947545,0.15117827935
2428,Greene,29077,0.014200618,1.78434208554,0.17832996221
2429,Lehigh,42077,0.053237114,1.49944956013,0.09597169779
2430,Seward,31159,0.0,1.61117961116,0.15932996708
2431,Chemung,36015,0.053237114,1.54598453439,0.11585974765
2432,Wyoming,36121,0.053237114,1.89669083696,0.16967975407
2433,Stanislaus,6099,0.03977722,3.85353052944,0.39984379938
2434,Northampton,42095,0.053237114,1.79894807714,0.1041617462
2435,Morgan,1103,0.039980331,1.80627331896,0.15220783472
2436,Breckinridge,21027,0.0,2.15231416086,0.15510178011
2437,Grenada,28043,0.039980331,1.69932970262,0.11328325817
2438,Simpson,21213,0.001865128,1.11686042697,0.06179321485
2439,Grand Isle,50013,0.0,1.33748604467,0.05694877139
2440,Columbiana,39029,0.011224371,1.80531636223,0.14771419778
2441,Nelson,51125,0.001075576,2.15484167082,0.12562475913
2442,Osceola,12097,0.009440362,3.4213959091,0.35803355808
2443,Grant,5053,0.0,1.89478921343,0.16052708193
2444,Laurens,13175,0.009440362,2.00196792631,0.20332703319
2445,New York,36061,0.061246726,0.59028175404,0.0093540504
2446,Benton,5007,0.014200618,2.66251892107,0.22991222016
2447,Isabela,72071,0.032058682,0.74746291281,0.02035035961
2448,Marion,12083,0.009440362,3.42704700415,0.39953955786
2449,Nottoway,51135,0.0,1.46447147291,0.08301860563
2450,Warren,34041,0.053237114,1.74711211795,0.10031135183
2451,Columbia,36021,0.061246726,1.91888982133,0.18314460012
2452,Martinsville,51690,0.0,0.29707290471,0.0028743976
2453,Choctaw,40023,0.0,2.60278939095,0.20213589146
2454,Dickinson,20041,0.0,2.08300211318,0.22901972129
2455,Starr,48427,0.0,2.58781880815,0.28836522295
2456,Effingham,13103,0.009440362,2.06345734558,0.11983873306
2457,Roger Mills,40129,0.0,2.61314166851,0.29564623
2458,Richland,55103,0.0,1.75845413141,0.16951416399
2459,Lea,35025,0.005776662,4.65096523927,1.09571354891
2460,Lamar,1075,0.0,1.64062376643,0.15263875687
2461,Florida,72054,0.0,0.26617313159,0.00337052564
2462,Marshall,47117,0.001865128,1.83650138308,0.09674512933
2463,Appomattox,51011,0.0,1.3776719212,0.08838189439
2464,Madison,5087,0.0,2.13366498585,0.21674292731
2465,Sheridan,56033,-0.000791463,4.74401776996,0.74408332183
2466,Cumberland,42041,0.0,2.38863766896,0.15067741597
2467,Franklin,42055,0.053237114,2.22449892511,0.21090246151
2468,Luzerne,42079,0.053237114,2.29872540678,0.25184380972
2469,Crawford,26039,0.011224371,1.6512645847,0.16560724366
2470,Russell,1113,0.009440362,2.12544980909,0.16047149569
2471,Carroll,39019,0.0,1.51508456506,0.10989453437
2472,Fluvanna,51065,0.0,1.13014845857,0.07721589026
2473,Lake,17097,0.010807396,2.96579335458,0.38706317954
2474,Madison,13195,0.009440362,1.45493244187,0.07228650791
2475,Dallas,5039,0.0,2.53594726062,0.16877130969
2476,Jackson,8057,0.0,3.77163912861,0.44710625879
2477,Kit Carson,8063,0.0,3.28545567993,0.58467412989
2478,Owyhee,16073,0.0,7.24860441132,2.18606434959
2479,Wood,55141,0.010807396,2.05727712096,0.23698781788
2480,Chautauqua,36013,0.053237114,2.57118137065,0.42421492285
2481,Cobb,13067,0.009440362,1.30581735155,0.08702818485
2482,Johnson,47091,0.001865128,1.59378166808,0.07881060456
2483,Belmont,39013,0.011224371,1.69063272695,0.14788696242
2484,Wise,51195,0.001075576,2.25694078758,0.10627589895
2485,Carter,29035,0.0,1.68691617679,0.13335881454
2486,Bryan,40013,0.005776662,3.26623680976,0.23839847996
2487,Clay,31035,0.0,1.60362928094,0.15786648666
2488,Charles,24017,0.001075576,2.35803773907,0.17190340644
2489,Cerro Gordo,19033,0.014200618,1.64219390909,0.16465056702
2490,Greene,19073,0.0,1.6224881319,0.16086763995
2491,Rowan,21205,0.001865128,2.1858156907,0.07625164613
2492,Wayne,49055,0.0,4.90491919405,0.65822364135
2493,Cape Girardeau,29031,0.014200618,1.973425429,0.15450536046
2494,Walla Walla,53071,-999.0,3.17798303164,0.39235042198
2495,Mississippi,29133,0.0,1.93836920461,0.11217406293
2496,Cleveland,5025,0.0,1.93357687077,0.15119108832
2497,Dallas,48113,0.005776662,1.90917672174,0.2264519019
2498,Lajas,72079,0.0,0.63978922006,0.02234343858
2499,DeKalb,18033,0.0,1.2995153604,0.10146521631
2500,Ouachita,22073,0.039980331,1.98385478234,0.15695691774
2501,St. John the Baptist,22095,0.039980331,1.74517039108,0.09940928959
2502,St. Helena,22091,0.0,1.64215858506,0.10000876566
2503,Schuyler,29197,0.0,1.65678074297,0.08475377985
2504,Franklin,1059,0.0,1.7801809369,0.16424694996
2505,Carroll,21041,0.001865128,1.05780287381,0.03679876347
2506,Clear Creek,8019,0.0,1.71853962737,0.1077811146
2507,Kimble,48267,0.0,2.47219684848,0.30444891024
2508,Mackinac,26097,0.0,4.44269407708,0.63185140071
2509,McCulloch,48307,0.0,2.44005632205,0.26310624485
2510,Tishomingo,28141,0.0,1.48898564462,0.11332831909
2511,Crockett,48105,0.0,5.1093790968,0.68475045255
2512,Hill,48217,0.0,2.56867129347,0.24362560919
2513,Logan,8075,0.002502285,2.98709183539,0.50931567533
2514,Finney,20055,0.014200618,2.83489523581,0.34627754079
2515,Montgomery,20125,0.014200618,1.65908105019,0.17123915827
2516,Fairfield,45039,0.0,1.93067806929,0.18024462409
2517,Cheyenne,31033,0.0,2.41995891936,0.33265506046
2518,Martin,27091,-0.000791463,1.90977665209,0.2108935424
2519,Sevier,47155,0.001865128,2.15064951655,0.15432094316
2520,Polk,47139,0.0,1.48635781759,0.11327345603
2521,Kent,48263,0.0,1.90372985469,0.22609094689
2522,Teton,30099,0.0,4.90064686102,0.71317753438
2523,Garden,31069,0.0,2.94881389286,0.4843032642
2524,Macoupin,17117,0.0,1.95146290475,0.23454191376
2525,Ross,39141,0.011224371,1.92955810561,0.18752726135
2526,Whiteside,17195,0.010807396,1.98218667746,0.19526539031
2527,El Paso,48141,0.005776662,2.43452845531,0.25034500329
2528,Loving,48301,0.0,2.15268700987,0.16695810772
2529,Latimer,40077,0.0,1.92916209594,0.18619381934
2530,Washington,39167,0.001075576,2.49411099776,0.17346663937
2531,Howell,29091,0.014200618,2.02720828482,0.24268559688
2532,Edwards,20047,0.0,1.82005720911,0.16498856057
2533,Jefferson,21111,0.001865128,1.60815403736,0.10589525437
2534,Logan,17107,0.014200618,1.72500853817,0.16936881615
2535,Winnebago,55139,0.010807396,1.66403057567,0.16833849121
2536,Fulton,21075,0.0,1.70132316143,0.06013554891
2537,Harvey,20079,0.014200618,1.62422761345,0.14373419834
2538,Dawson,30021,0.0,4.10634195202,0.733725974
2539,Taylor,54091,0.001075576,0.99206221452,0.04753638808
2540,Midland,26111,0.011224371,1.59925273561,0.15257592745
2541,Quitman,28119,0.0,1.48562314266,0.10302284722
2542,Hardin,21093,0.001865128,2.3978972088,0.16672917534
2543,Jefferson,17081,0.014200618,1.59018495307,0.15572545715
2544,Hamlin,46057,0.0,1.73464055022,0.15815759656
2545,Lincoln,55069,0.010807396,2.10474460097,0.26960128209
2546,Franklin,36033,0.053237114,3.26815158247,0.498269786
2547,Fredericksburg,51630,0.0,0.29110948026,0.00280589804
2548,Raleigh,54081,0.001075576,2.45704135561,0.16138859486
2549,Chaves,35005,0.005776662,7.00843202983,1.5243468444
2550,Santa Fe,35049,0.005776662,3.15539385917,0.49183208194
2551,Orange,6059,0.03977722,2.188099674,0.23914572821
2552,Santa Cruz,4023,0.002502285,2.54925786725,0.30433823046
2553,Currituck,37053,0.0,2.12432553772,0.13691173541
2554,Lawrence,17101,0.0,1.40305852407,0.10037241117
2555,Howard,18067,0.011224371,1.39975634676,0.08085332224
2556,Pike,18125,0.0,1.69676323485,0.09110615293
2557,Christian,21047,0.001865128,2.09432626336,0.1895779738
2558,Eaton,26045,0.011224371,1.64041162388,0.16460624146
2559,Wapello,19179,0.014200618,1.446096116,0.12091852449
2560,Imperial,6025,0.03977722,5.03627325437,1.12018404486
2561,Cass,26027,0.0,1.54714762454,0.14287368895
2562,Wilkinson,28157,0.0,2.13986490668,0.16851013968
2563,Yakutat,2282,0.0,14.5364039076,3.80154951242
2564,Sheridan,20179,0.0,1.98623895655,0.24255067851
2565,Leake,28079,0.039980331,1.53389628107,0.14587908039
2566,Caguas,72025,0.032058682,0.63344793703,0.01306688349
2567,Camuy,72027,0.032058682,0.58169882525,0.01372573081
2568,Clay,28025,0.0,1.89490091634,0.10472848707
2569,Franklin,28037,0.0,1.66025932582,0.13932070935
2570,Neshoba,28099,0.039980331,1.53489942115,0.14245341145
2571,Edmunds,46045,0.0,2.66760306701,0.34271328835
2572,Río Grande,72119,0.032058682,0.70850256772,0.01982431574
2573,Conecuh,1035,0.0,2.60099996878,0.20951943296
2574,Dearborn,18029,0.011224371,1.36361903184,0.08295882636
2575,Jackson,18071,0.011224371,2.00466046551,0.13822415324
2576,Lee,28081,0.039980331,1.43756639771,0.11492332188
2577,West Feliciana,22125,0.0,2.2961425278,0.10407301165
2578,Crittenden,5035,0.001865128,2.49556044561,0.16520733579
2579,Jackson,12063,0.0,2.24701687361,0.23300175672
2580,Dickens,48125,0.0,1.91813305523,0.22778443914
2581,Mathews,51115,0.0,1.10012504132,0.06642289566
2582,Renville,38075,0.0,3.00399394701,0.28263366643
2583,La Salle,48283,0.0,2.38328579605,0.35616185529
2584,Onondaga,36067,0.053237114,2.49119622457,0.2303598697
2585,Henry,19087,0.0,1.39094397521,0.12097914152
2586,Harlan,31083,0.0,1.59897823764,0.15720986376
2587,Powder River,30075,0.0,4.17890353268,0.98176907153
2588,Juana Díaz,72075,0.032058682,0.98669936835,0.02366927555
2589,Pepin,55091,0.0,1.76877700718,0.07298937801
2590,Apache,4001,0.0,9.31955133242,2.8833386163
2591,Macon,29121,0.0,1.98156299775,0.22136655215
2592,Lamb,48279,0.0,2.03084143193,0.25742498029
2593,Kiowa,20097,0.0,1.79409528401,0.19091606057
2594,Austin,48015,0.039980331,2.52617268709,0.15876649637
2595,Daviess,29061,0.0,1.61341312541,0.15535117694
2596,Seminole,13253,0.009440362,1.28134314587,0.06271517584
2597,Manistee,26101,0.011224371,2.92097083658,0.37434432038
2598,Lyon,19119,0.0,2.22310826017,0.16909069864
2599,Hutchinson,48233,0.0,1.93599567108,0.23122856984
2600,Texas,40139,0.0,3.1648017528,0.53540828856
2601,Woodward,40153,0.005776662,2.5236859301,0.32442376894
2602,Adams,19003,0.0,1.43127263153,0.11799943923
2603,Sutter,6101,0.03977722,2.77578907021,0.16393592227
2604,Potter,42105,0.0,2.16073302109,0.30317829856
2605,Val Verde,48465,0.0,4.42093292737,0.78197792707
2606,Harper,20077,0.0,1.86420704806,0.21100463776
2607,Monona,19133,0.0,2.14028562662,0.19686841638
2608,Juab,49023,0.0,6.80593844895,0.92636145765
2609,Stephens,40137,0.005776662,1.94324763453,0.22656951509
2610,Chenango,36017,0.053237114,2.39428883731,0.25487163073
2611,Peoria,17143,0.014200618,1.87048372397,0.17415182613
2612,Humboldt,19091,0.0,1.46988495224,0.12412163392
2613,Washington,31177,0.014200618,1.69793083769,0.10986927603
2614,Iowa,55049,0.010807396,2.02346321053,0.21959987575
2615,Morrison,27097,-0.000791463,3.17898041034,0.34702507958
2616,Allegheny,42003,0.001075576,2.2618863064,0.20468959324
2617,Shelby,29205,0.0,1.59584280407,0.13681372825
2618,Madison,39097,0.0,1.69343472557,0.12727109234
2619,Washington,20201,0.0,1.99639490066,0.24472030987
2620,Champaign,17019,0.014200618,2.10847555689,0.27329115456
2621,Washington,16087,0.0,3.15629242391,0.43146348977
2622,Edgar,17045,0.0,1.75051049246,0.16964735768
2623,Washington,8121,0.0,3.59641030323,0.68915593619
2624,Hardin,39065,0.0,1.53073622672,0.12977472582
2625,Missaukee,26113,0.0,1.664090533,0.16773001877
2626,Stutsman,38093,0.0,3.48109820931,0.70367651019
2627,Shannon,29203,0.0,2.36598325797,0.26377659035
2628,Smith,48423,0.005776662,2.92179102351,0.23570571539
2629,Tulsa,40143,0.005776662,2.25832530586,0.15214670265
2630,McIntosh,40091,0.0,2.15240506964,0.18292422733
2631,Robertson,48395,0.0,2.53766233141,0.21181488658
2632,Gillespie,48171,0.005776662,2.15223583612,0.2579009542
2633,Oakland,26125,0.011224371,2.05619408957,0.25799205132
2634,Golden Valley,38033,0.0,2.45057731674,0.30674348686
2635,Niobrara,56027,0.0,3.47371326616,0.75205789783
2636,Pipestone,27117,0.0,1.47258213142,0.13546985394
2637,King George,51099,0.0,1.30527072746,0.05006810147
2638,Grant,53025,-0.000791463,4.73404686997,0.85835297156
2639,Renville,27129,0.0,2.97083161168,0.29040342383
2640,Alachua,12001,0.009440362,2.65582964753,0.23385165621
2641,Hooker,31091,0.0,1.8611748942,0.20279877474
2642,Prince Edward,51147,0.001075576,1.70507063361,0.09304316847
2643,Carbon,49007,0.0,3.66611158272,0.40368162623
2644,Bucks,42017,0.053237114,2.14163050406,0.17069671844
2645,Hand,46059,0.0,2.62689737556,0.42242675049
2646,Lycoming,42081,0.0,2.9075246175,0.34660160088
2647,Latah,16057,-999.0,2.57830241932,0.32872435526
2648,Putnam,13237,0.0,1.45246835738,0.09045828994
2649,Galax,51640,0.001075576,0.3230542114,0.00216085581
2650,Quay,35037,0.0,4.38740243233,0.73774118898
2651,King,48269,0.0,1.92526786955,0.22982769166
2652,Lafayette,5073,0.0,2.39504382896,0.13683246952
2653,Tom Green,48451,0.005776662,3.51213646434,0.37841208037
2654,Hardee,12049,0.0,1.60092977211,0.15093495608
2655,Clermont,39025,0.011224371,1.52475320887,0.12403121667
2656,Yoakum,48501,0.0,1.79082422857,0.2002332445
2657,Yamhill,41071,-999.0,2.72060400852,0.21320258567
2658,Louisa,19115,0.0,1.75052454548,0.11611573959
2659,Elk,20049,0.0,1.73774375318,0.17155704088
2660,Noble,39121,0.0,1.84036425211,0.11014066893
2661,Putnam,39137,0.0,1.64901792024,0.13429001436
2662,Somervell,48425,0.0,0.91368874159,0.04753878871
2663,Lebanon,42075,0.0,1.35615443909,0.09954858581
2664,Glacier,30035,0.0,5.50207869563,0.96068247776
2665,Pershing,32027,0.0,5.80708204447,1.66802189371
2666,Mahnomen,27087,0.0,1.72881769495,0.17963818064
2667,Passaic,34031,0.053237114,1.56360785419,0.05502078084
2668,Lake,30047,-999.0,4.64107874991,0.51281038143
2669,Kenedy,48261,0.0,2.87106990518,0.45795059053
2670,Borden,48033,0.0,1.90832705633,0.22577558154
2671,Perry,29157,0.014200618,1.95651221601,0.12812288044
2672,San Saba,48411,0.0,3.1200278888,0.27893275577
2673,Kingfisher,40073,0.0,1.95104246972,0.23439810327
2674,Burleson,48051,0.0,2.54346816501,0.16470978037
2675,Fulton,36035,0.053237114,1.94370767159,0.15263699585
2676,Sunflower,28133,0.0,2.06226594063,0.17785868539
2677,Hennepin,27053,-0.000791463,2.04379371224,0.17936910306
2678,Centre,42027,0.0,3.72740264963,0.30815496109
2679,Bee,48025,0.039980331,2.24294558156,0.2099742322
2680,Henderson,47077,0.001865128,1.65685205256,0.13556154282
2681,Tama,19171,0.0,1.80663493053,0.20347718892
2682,Seward,20175,0.014200618,1.64551160898,0.16833081185
2683,Monroe,19135,0.0,1.44277990132,0.12043838377
2684,Richardson,31147,0.0,1.8999308964,0.15175985355
2685,Christian,17021,0.014200618,2.02433611163,0.19424866225
2686,Nassau,12089,0.009440362,3.25215046609,0.17685946303
2687,Washington,12133,0.0,2.35034457016,0.15006768142
2688,Baker,13007,0.0,1.8682506636,0.08568932182
2689,Thomas,13275,0.009440362,1.61806396348,0.13488622455
2690,Anderson,21005,0.001865128,1.49985682985,0.05427307549
2691,Oldham,21185,0.001865128,1.08113836677,0.05244352107
2692,Cherokee,13057,0.009440362,1.52442540752,0.11009634398
2693,Oliver,38065,0.0,2.29585497647,0.22442283831
2694,Osceola,26133,0.0,1.65129181913,0.16650244123
2695,McNairy,47109,0.001865128,1.68039630321,0.14444127971
2696,Adams,53001,0.0,3.87474373589,0.59095461444
2697,Dade,29057,0.0,1.50065639806,0.13348413904
2698,St. Mary,22101,0.039980331,2.79211516935,0.27017484783
2699,Chittenden,50007,0.05499474,2.14127708475,0.18177684126
2700,Comerío,72045,0.0,0.40840787441,0.00631052612
2701,Maui,15009,0.03977722,6.15990864447,0.53915098727
2702,Lafourche,22057,0.039980331,3.67386545557,0.35385246048
2703,Muscatine,19139,0.014200618,1.64740158844,0.1254065915
2704,Santa Rosa,12113,0.039980331,2.95076430198,0.29796266626
2705,Martin,18101,0.0,1.28534449904,0.09130799169
2706,Rockcastle,21203,0.001865128,1.57304868178,0.08379884638
2707,Trimble,21223,0.0,0.92358927631,0.04178376529
2708,Chattooga,13055,0.0,1.29145993206,0.07968685627
2709,Dillon,45033,-0.054248784,1.64602641327,0.10329048928
2710,Jones,37103,0.0,2.27104532778,0.12117331774
2711,Scotland,29199,0.0,1.40952403515,0.12078828665
2712,Nemaha,20131,0.0,1.77135783701,0.19590978657
2713,Norton,20137,0.0,1.97524268471,0.239988618
2714,Aguas Buenas,72007,0.0,0.45314620785,0.00665924831
2715,Cataño,72033,0.0,0.18789423483,0.00155060655
2716,Furnas,31065,0.0,1.83151021971,0.19735225029
2717,Decatur,13087,0.009440362,1.74661009154,0.15223942881
2718,Wayne,18177,0.011224371,1.40472242785,0.11023398306
2719,Barren,21009,0.001865128,1.87927261393,0.13103658314
2720,Howard,31093,0.0,1.61500195811,0.16007937878
2721,Dunn,38025,0.0,3.61631246013,0.64202330332
2722,Amador,6005,0.03977722,2.90983826894,0.16195410227
2723,Fentress,47049,0.001865128,1.89740601284,0.12978319371
2724,Coffey,20031,0.0,1.69054940879,0.17432492881
2725,Branch,26023,0.011224371,1.55844781784,0.14607794006
2726,Campbell,51031,0.0,2.07999555626,0.1331906609
2727,Meigs,39105,0.0,1.96221890861,0.11674935435
2728,Nicholas,54067,0.001075576,2.48527014626,0.17453781982
2729,Grant,40053,0.0,2.10905442735,0.26240718323
2730,Spink,46115,0.0,2.69981578357,0.44577592403
2731,Windsor,50027,0.0,3.35481360794,0.28186862576
2732,Trinity,48455,0.0,2.23838238617,0.17480065664
2733,Bernalillo,35001,0.005776662,2.73380187722,0.29872612446
2734,Mitchell,13205,0.009440362,1.78025985268,0.12597615906
2735,Hawaii,15001,0.0,4.59735731793,1.13434237675
2736,McCreary,21147,0.001865128,1.96012254409,0.11260851351
2737,Pendleton,21191,0.0,1.24937113349,0.07560431124
2738,Spencer,21215,0.0,1.07937097045,0.05093978467
2739,Hill,30041,0.0,4.56339303278,0.92148372827
2740,Valley,31175,0.0,1.61435317783,0.15948833853
2741,Castro,48069,0.0,1.92463439653,0.22870025366
2742,Washington,24043,0.001075576,3.11223313353,0.12694285111
2743,Letcher,21133,0.001865128,1.96867983376,0.08903071812
2744,Salem,34033,0.053237114,2.12438612127,0.10115110544
2745,Lynchburg,51680,0.001075576,0.66675544178,0.01305304455
2746,Saline,5125,0.014200618,2.63163675249,0.18602175846
2747,Mason,54053,0.001075576,1.82407070575,0.1193885052
2748,Gilmer,54021,0.001075576,1.62473509689,0.09149260538
2749,Jefferson,28063,0.0,2.02371238036,0.12996256036
2750,Rolette,38079,0.0,2.28899188564,0.29768327904
2751,Treasure,30103,0.0,2.97073011752,0.29724526872
2752,Clark,21049,0.001865128,1.52281831518,0.06775951857
2753,Morovis,72101,0.032058682,0.44339122327,0.00861609533
2754,Allegan,26005,0.011224371,3.71347132707,0.52078326057
2755,Benton,47005,0.0,1.96118169089,0.11303138688
2756,Brown,27015,-0.000791463,2.46147527722,0.18040921173
2757,Pickett,47137,0.0,1.53134965882,0.04549203183
2758,Louisa,51109,0.001075576,1.98514778045,0.13535723102
2759,Shelby,18145,0.011224371,1.34238997251,0.11198267641
2760,Franklin,39049,0.011224371,1.70632235987,0.14843052028
2761,Iron,49021,0.002502285,4.57242643959,0.8752424367
2762,Esmeralda,32009,0.0,4.27304567016,0.9507599332
2763,Keweenaw,26083,0.0,6.24998237379,1.85222652968
2764,Sanpete,49039,0.0,3.23839742561,0.43379607197
2765,Kearny,20093,0.0,1.96172788559,0.2313901572
2766,Brevard,12009,0.009440362,3.16357593592,0.37097945561
2767,Monroe,18105,0.0,1.46690742143,0.11102493476
2768,Lucas,19117,0.0,1.44305786837,0.12049032671
2769,Woodford,21239,0.0,1.48156671687,0.05104096542
2770,Jasper,45053,-0.054248784,3.26859062949,0.17420767435
2771,Brewster,48043,0.0,6.05595971647,1.49673291235
2772,McCormick,45065,0.0,2.07370152911,0.09936576921
2773,Union,45087,0.0,1.81634737779,0.13132868389
2774,Nicollet,27103,-0.000791463,2.80250472876,0.13649825166
2775,Marinette,55075,0.010807396,4.40246544631,0.46094712491
2776,Clark,53011,-999.0,2.1199341154,0.19643641951
2777,Price,55099,0.0,2.47473184861,0.38226858733
2778,Miami,18103,0.011224371,1.46964886762,0.10425251578
2779,Ellsworth,20053,0.0,1.81981510955,0.19397798353
2780,West Carroll,22123,0.0,1.7143386729,0.08990272373
2781,Liberty,12077,0.0,3.04381653811,0.20465399147
2782,Hodgeman,20083,0.0,2.0122267202,0.22882317985
2783,Meade,20119,0.0,2.07160703884,0.2575689718
2784,McLean,21149,0.001865128,1.40520309105,0.06764809579
2785,Adams,28001,0.039980331,2.81694808918,0.11985510958
2786,Las Marías,72083,0.0,0.63779752789,0.01028931617
2787,Itawamba,28057,0.0,1.48436905744,0.13703985373
2788,Franklin,21073,0.001865128,1.11946772312,0.05650475028
